first	second	opt	dist	bytes
11011110000111010100110001001010100	11101010001111100011010010011100000	16	16	606945664
11100101110010101100001110100100100	11110100111010001000110011100100100	12	12	114937200
11011100100100110111010001001110000	10111010011110001100001111000100100	16	16	563122680
11111100100010011100001011100110000	11111001100000110011101001100100100	10	10	22452088
11101101000110001110010010110011000	11011100100101100100111001100100100	14	14	339742336
11111000100111100101100010010100100	11010110011010101000111001010010100	20	20	1047463696
11111001010011001001100110001101000	11111110000100101010110010001010100	12	12	165777192
11111100100101101001001100010101000	10111100111000110000101100111000100	18	18	877957192
11111000101001100111010000110100100	11111001000111001010010100110011000	14	14	380101976
11101000111101000110100011001100100	11110110110001010001101001011000100	17	18	742792968
11100101111000010100110010110110000	11110000111011010001100011010011000	17	17	744648144
11111010001000110011001110100100100	11110100100110010011100100101100100	9	9	18803992
11110110001101100010011001001011000	10111101110010011001100001001100100	15	15	442787360
11111001001001111000101100011000100	11111000101001110001100111000010100	10	10	45513144
11101010010111100001001110010011000	11100100110011011101001000101100100	17	17	789410496
11101110100000111001010011010010100	11100101111101001000100110010100100	21	21	1044130256
11110101000111011000001111000101000	11010011110101001110000101010010100	17	17	697669696
11110011100001001100110011100100100	11101100011010100111100001100010100	13	13	204285256
11110110010011100001101100001110000	11001101011000111101001101000010100	18	18	923736976
11100110100101010110001110100110000	11110011001011100000111100010011000	18	18	1017351040
11111010001010011101001001100010100	11111001110000111010001001011000100	15	15	547977240
11111100010011100001110001100010100	11111000100110100100101111010010000	12	12	117236312
11110001100111001101100100001010100	11100101001101001110011010011100000	15	15	410568488
11110010011011000100110101001011000	11101001110010010011101000110011000	16	16	628987744
11110101001100001101100011010010100	11110100011100011010010110001101000	16	16	614171944
11110100100111001100100100110100100	11111101000010100101110010011000100	11	11	92112232
11100011101001001011001100111000100	11101011000110010101010010111001000	17	17	828024344
11101101000110001011010011010011000	11101100010011101100110010100100100	18	18	793496840
11110010001110111010010000110100100	11110001010101001100110110100101000	20	21	993836744
11001111011000011011000011001100100	11100111110001001100001111000011000	14	14	342457648
11001111000100110100110011001100100	11101001110010101000111001110100000	16	16	721111064
11011101100100110011000101001100100	11110011000111001100101001100101000	19	19	989904176
11110001101010011000111110001100000	11111101000101000111010001110000100	14	14	378668928
11110100011110000110010010110101000	11111110010100110000011001101000100	16	16	611255120
11100101100011001101101010010010100	11111001010010100110100110011001000	12	12	131406080
11101111000101001001111000100100100	11111100100100011001001110001100100	13	13	201581440
11101110010110001000110110010011000	11110001101001001111010010010010100	14	14	274628424
11101100010011111001001001011001000	11101001011011001001001011100011000	16	16	672471472
11100111110000010011100011001100100	11110010010011111000011001001010100	12	12	151093728
11101100110110100000101111000100100	11100100111001100011011001001110000	16	16	403209840
11010011111010011100001001001110000	11111000100110001111000101001101000	14	14	385332256
11110010011100010100110100111000100	11100011101010010110110000111001000	14	14	404138280
11010110100110011100001110010100100	11001111000110100100101110100011000	14	14	352646384
11110011010010010010111011000010100	11100110001111101100000110001010100	10	10	31257376
11011010110011001000110011001100100	11110010011110010001001101010011000	18	18	847925776
10111110100110001010010100101011000	11110100011100011000111110001001000	11	11	56854104
11101101110000010011100011001010100	11101001110011000110001110110010000	18	18	860101664
11111100100100110010100110101000100	11001111100001001101100111000100100	11	11	85734576
10101110010011010100111110001001000	11111010000111000110001110110010000	21	23	1054527448
11010011101000111011000100110011000	11110011110000011010101000110101000	13	13	205688704
11111000011100010110010011010010100	11101001010011101010010101001100100	13	13	261925648
11100011111000011001001101001100100	11011110010010011010100110100100100	10	10	38304896
11111001001100010011100110001100100	11010011110010111000011010001010100	16	16	641436672
11101001101000111010101001001011000	11100111000111001011000011001110000	16	16	610203304
11101011000101100111001000110011000	11011001001110110100100111010010000	18	19	848027208
10110111110000100110010011110000100	11110110001010101110000110001010100	19	19	1044759032
11100110110010001101100100111100000	11011100110100010011110101010000100	16	16	580160160
11111010001000110101010011001101000	11110001100110100011110000110010100	17	17	735144848
11100110101010010100111000101100100	11101010011100001111100010100010100	15	15	530942000
11111000101010011001110000101110000	10111110000100110010111001011001000	15	15	412909432
11111001100001011000110110011000100	11110000111100100011110100100100100	17	17	650359296
11100011011000110101100011101010000	11111000100110011100001101001100100	14	14	320034304
11010011111000111001001000111001000	11111001010010110001110001001010100	16	16	668088632
11001100111110010101001001110001000	11110001110010001011011010010010100	20	20	1051792168
11111010100001001110011000110011000	11101001100100111100011000110011000	10	10	40761288
11110001010011011100001110010011000	11111101011000010100011100011001000	16	16	628516536
11100111101100100000111010011001000	11110011100101010011000111001100000	13	13	207702248
11111001010011000111010001110010000	11100100111110100111100100001100000	15	15	544118248
10111110000110100011101100100100100	11111001001100110011001001100100100	15	15	403775976
11110010011000101100110111100000100	11110110100101010010011110010010000	13	13	190258208
11100011100111001010100101010010100	11010110110100100100111100011000100	18	19	978560992
11110100101000111010011100010011000	11111100001100111000011010011100000	13	13	231009968
11001110010011011010010010111000100	11110100101001100011111100010001000	18	18	903616520
11011100010101001111011000001110000	11101101001001101001111000100011000	14	14	386651792
11110000111000111111000001100011000	11111000111001001001101000101100100	16	16	619622392
11101010011101000110010010101010100	11111010000100110100111000110100100	11	11	75885568
11110100011000101100111110010001000	11110010110100100100111100011000100	13	13	174652840
11101001101001110010001101010011000	11111001001100010010111011000110000	19	19	1007264776
11100011110010010011100101110001000	11100011101011001011001001001110000	13	13	251093000
11101100001111001010101001100110000	11111100010001100011101010010100100	18	18	922317312
11001101110100110000110111000100100	11011100100011111101001000001100100	16	16	597312808
11111110000110010010011010011001000	11111110100001110001001010010100100	10	10	49691752
11110001110010010010110100111001000	11111101000110001000111100001010100	11	11	67442680
11111101100110010001110001001001000	11111000101001101100001100101101000	16	16	571025728
11110010011100110001001100111000100	11111000100110010111000110001011000	17	17	829914648
11100110101001001110011010010011000	11110011001101110001000100111100000	15	15	546144272
11100101110100101001100110001110000	11101001100101101001001110001010100	10	10	38247480
11111000101010011100010011100110000	11111010001001110011001001001110000	11	11	84136392
11110110001100100111000100101110000	11111100001100100111101000001011000	8	8	6674568
11101001010011100100111001001100100	11110100101100011011010010011010000	16	16	768334920
11011110100100010011100011010011000	11111001001001111000100110101000100	13	13	203826104
11110001101001100100110011100101000	11111001100100101001001101010010100	14	14	362475712
11111100001011000011100101100110000	11010011100110001100110011001101000	12	12	77946552
11010011100100101111000011101000100	11111010011001001111000100010011000	11	11	78031792
11100110111000101000101111000010100	11001111001101001000111101000010100	9	9	9758640
11110001101001110110001001010011000	11011011000100110101010011100010100	17	17	820680896
11011101000100110011100101001010100	11011111110000100110001000111010000	15	15	438913704
11111001001100101001011011001001000	11101100001100111001110100001101000	17	17	718812472
11111000110100100101001110001010100	11111001111010000100100101001011000	11	11	74244176
11110100010110100011110001001110000	11111100001100011010011100100100100	15	15	517725768
11111010001000110011010110010101000	11110011101000100101011100110001000	16	16	538383392
11101001110100011010010011100011000	11111001110000111000100101100011000	14	15	376056504
11001111110100010011100010110010000	11100110101001100111001001100011000	11	11	95879264
